25001
3 64757 39726 47092 
3 48679 66696 54566 
3 75378 30825 75770 
3 37696 77472 47459 
4 6031 91973 59153 62042 
4 78839 83998 49583 44620 
4 20910 29547 14426 87626 
4 89299 26893 41856 40610 
4 99503 13745 83529 87893 
4 86667 76102 70899 31736 
4 71996 54676 89631 28726 
4 48895 95697 569 2408 
4 93174 52684 91243 9404 
4 2391 37366 70997 61819 
4 44729 56100 22388 3497 
4 88710 60457 356 4001 
4 94674 90334 39461 60205 
4 70043 91835 10145 40015 
4 83258 95354 30557 83014 
4 96846 65924 22037 56570 
4 11017 61406 45625 85602 
4 70215 55965 39988 29632 
4 19634 84688 98502 82743 
4 40617 4969 29830 2576 
4 20035 18254 58767 45425 
4 78320 61918 80907 37884 
4 17369 60426 77628 52799 
4 46296 77124 16723 39710 
4 40243 90468 48753 28109 
4 50557 95368 90134 23840 
4 22351 62550 61538 63145 
4 50829 192 76323 30588 
4 51071 20193 29381 35072 
4 23620 55510 76713 40762 
4 93634 41475 35336 25308 
4 41064 2915 83417 6346 
4 20680 28176 68706 8448 
4 89719 20522 28383 31830 
4 81423 47926 47030 65253 
4 82109 50437 56618 10053 
4 69470 15156 27658 83976 
4 40293 1292 6208 34866 
4 40470 34707 82088 64871 
4 61703 34168 97222 78342 
4 9852 36011 39787 68093 
4 85570 4361 93932 23741 
4 66523 33920 84835 78172 
4 73361 30425 40233 77563 
4 97247 49259 58734 7203 
4 97063 66677 33969 33781 
4 58310 19010 31549 86009 
4 32757 37886 94040 98339 
4 36273 14193 14595 7805 
4 2211 47669 23410 91435 
4 97593 90220 57269 85346 
4 57604 6049 169 72041 
4 78214 56171 99374 47087 
4 87352 34342 66186 33324 
4 18150 38857 28678 33755 
4 27783 95828 24783 90063 
4 71738 74730 59054 10034 
4 98751 14032 3732 82590 
4 61914 7860 59846 80858 
4 5187 80435 99702 35737 
4 10867 60299 28697 9872 
4 98944 18086 65026 16644 
4 60227 69361 65298 55696 
4 43052 14031 38604 48861 
4 16776 3045 50383 74383 
4 67457 21000 91229 10345 
4 32749 43659 94479 92853 
4 12362 48699 81799 46992 
4 7179 95074 41904 84258 
4 35614 53600 10136 53651 
4 58166 56003 26454 41167 
4 389 87115 50450 86938 
4 16051 70399 67666 58569 
4 45788 73177 11593 1585 
4 1388 12597 17753 64086 
4 87875 74655 86569 77146 
4 87236 12963 54981 17723 
4 74402 41189 70575 79566 
4 76425 19376 87703 18390 
4 29611 43711 77846 55667 
4 26302 35362 97711 93440 
4 47237 72551 58355 5095 
4 59512 63745 91026 17012 
4 43498 11205 3719 49881 
4 36937 87050 28990 55779 
4 55993 34946 51274 45037 
4 96749 30827 97707 4686 
4 93385 49083 34507 29572 
4 98255 63957 91719 40348 
4 17569 33698 41780 73860 
4 41226 45507 33268 82319 
4 63426 83153 58714 88799 
4 46879 88867 87648 85188 
4 41446 40535 47986 18300 
4 22411 41580 38763 50 
4 38833 3160 85326 72311 
4 43445 72518 31150 73780 
4 21193 53337 55680 56165 
4 17095 47605 81183 43219 
4 35410 14226 56383 67474 
4 45009 16246 13985 52294 
4 74897 75975 51267 24880 
4 36965 32063 5488 32615 
4 87571 57588 98784 61966 
4 95098 32480 22790 3371 
4 16823 50404 51848 53709 
4 28286 67662 8623 97513 
4 9108 95927 8478 32929 
4 60169 73065 86059 1662 
4 58436 36453 30301 48421 
4 16332 5136 47255 28664 
4 98947 58843 46246 31242 
4 6427 90643 49365 35332 
4 250 82157 83980 34341 
4 33208 27800 96211 49599 
4 70405 53101 70012 57073 
4 89105 60070 29159 34429 
4 43996 5662 95179 78363 
4 16230 33959 49559 30716 
4 76873 45910 59220 58504 
4 23558 19471 40930 20356 
4 50656 31061 57675 79129 
4 91232 65795 6933 11897 
4 64317 68901 8755 41111 
4 43013 17044 38017 30467 
4 61663 22555 50487 8842 
4 17642 38625 1468 7784 
4 77905 52103 13380 67809 
4 24835 8114 29456 93136 
4 9929 81511 87349 34263 
4 37017 6065 35233 94291 
4 40612 65498 12331 3756 
4 46320 39679 48615 3663 
4 5313 71963 13990 95608 
4 84970 75844 50384 86824 
4 87300 18868 80411 49210 
4 30654 96962 3283 40679 
4 43098 78294 57884 57532 
4 90041 73337 81030 42030 
4 51584 26214 70294 70936 
4 49766 94525 66097 34184 
4 20653 32942 25017 76740 
4 31408 50004 80740 36950 
4 78279 19205 4290 75207 
4 31951 92679 44932 66737 
4 84120 88117 2487 14260 
4 16004 18830 89390 40441 
4 27703 95458 16518 27536 
4 30699 70672 1685 47728 
4 73553 63346 26496 49116 
4 79364 23546 46922 95928 
4 12644 7569 84963 12843 
4 61938 58269 81374 12282 
4 74851 29628 68716 84209 
4 29732 82517 96399 50396 
4 47601 60474 21678 75154 
4 19286 19910 42620 18853 
4 38582 33255 48756 9737 
4 76392 84562 44230 53396 
4 31025 63930 36171 13454 
4 85777 11472 53001 91895 
4 44349 40497 550 86477 
4 48736 64787 24098 75435 
4 85426 17428 14423 60381 
4 22599 6942 9015 23866 
4 10998 53262 78275 17469 
4 65304 89160 8590 90231 
4 32047 93940 39172 76003 
4 59149 29366 90369 83521 
4 39549 35144 50044 18073 
4 72696 49855 75198 97756 
4 18264 83706 80559 64222 
4 13709 61134 49833 26736 
4 42652 95526 37237 47385 
4 16240 88517 11573 12618 
4 73242 42274 59980 62075 
4 40232 30177 33936 89824 
4 4374 39454 52720 25273 
4 74907 29076 39632 53462 
4 45471 22400 30670 50894 
4 13913 13851 40898 18896 
4 18993 32324 95497 98482 
4 86460 68047 64952 95856 
4 5670 25867 18210 99224 
4 4953 18452 22642 9243 
4 65162 62489 24747 66098 
4 72996 7023 78330 70800 
4 18959 46158 44836 16304 
4 63040 1341 35082 3311 
4 37460 97618 17087 56337 
4 99590 52302 49702 5877 
4 58321 14830 13770 16118 
4 79326 87825 48845 45044 
4 12223 61877 85433 90708 
4 18812 19410 61721 95921 
4 46599 87820 23594 75053 
4 31209 88834 33497 80952 
4 47827 7431 16067 80292 
4 4149 77076 51392 99361 
4 33470 11004 96170 29422 
4 53645 85692 84675 82844 
4 22489 48800 27437 82406 
4 30096 12242 59265 17512 
4 95938 64248 17101 84975 
4 62864 41903 40567 43717 
4 92116 1718 86776 47029 
4 23096 44581 95599 57409 
4 21870 92872 78798 27998 
4 14187 79894 23519 10502 
4 10978 23521 82706 28541 
4 47289 37110 1948 10354 
4 27199 52414 57332 91947 
4 18336 22535 45722 62682 
4 32339 19245 92475 11714 
4 25805 84806 89332 82465 
4 34817 90178 15797 20365 
4 59232 1349 78688 49377 
4 55728 3550 90392 8097 
4 89642 82323 94127 95081 
4 4273 61889 12388 88662 
4 30934 13466 85612 47720 
4 82783 8593 87080 66490 
4 35044 22221 95439 43562 
4 23273 73493 11482 34901 
4 58814 61231 67449 90556 
4 59861 86185 67590 83781 
4 27649 37041 93585 10389 
4 4152 18175 96548 58474 
4 15281 20694 76470 51633 
4 11298 16966 79645 84906 
4 235 16972 18492 89710 
4 2512 76079 70363 27434 
4 81392 75628 77833 77401 
4 47374 92132 96787 1079 
4 28885 58497 48227 83357 
4 10540 25907 17423 40758 
4 1830 28103 21568 21737 
4 68835 42492 17908 85293 
4 20212 68519 64754 10146 
4 10729 13166 14173 54460 
4 76590 71283 15522 74288 
4 51897 23942 50112 50148 
4 53972 95578 12018 6500 
4 37266 45610 95753 1968 
4 14807 81769 15478 24992 
4 51518 95487 15395 95301 
4 92418 98896 19384 59645 
4 56457 28955 82302 95955 
4 44154 36633 79035 80681 
4 729 32222 74460 39011 
4 20916 54839 68021 52587 
4 21183 52329 16990 98153 
4 55682 59005 16261 11331 
4 1294 62440 1329 68530 
4 59577 55580 82274 38407 
4 59551 1992 13649 59131 
4 39400 29623 25822 96294 
4 30173 37236 92449 30125 
4 7363 6270 43649 49753 
4 85133 61603 59497 56253 
4 66221 96184 91911 50370 
4 40493 5559 56013 95878 
4 32132 85459 58236 87677 
4 34512 84883 70134 59473 
4 98138 12159 32674 29712 
4 44637 30235 29653 16887 
4 11727 42572 40586 95535 
4 57475 4193 90094 60989 
4 99070 87958 39076 28888 
4 99814 5333 41112 25720 
4 92605 51966 78618 86312 
4 35784 53919 7720 50765 
4 58917 23503 79509 55847 
4 31692 61462 9264 2229 
4 66935 89797 43644 37506 
4 13659 43476 28090 3684 
4 134 5871 45468 99904 
4 19651 91954 359 33155 
4 90053 54215 70742 84010 
4 51815 98197 76820 89679 
4 40939 10887 3211 98165 
4 95749 96115 19699 66049 
4 53067 60379 80876 28733 
4 88077 84953 46704 51330 
4 49240 52090 64851 3013 
4 84641 78170 35416 62892 
4 34191 42283 44101 75713 
4 52609 52417 32893 79299 
4 18450 57 20037 9684 
4 8001 24405 69550 86877 
4 22826 69914 5268 73909 
4 58308 91854 30970 40934 
4 41011 75587 69520 24621 
4 51418 17729 60923 86564 
4 63154 3653 29325 22143 
4 27511 10883 30391 26971 
4 83681 58077 32998 69474 
4 75622 86321 19237 12342 
4 90163 28932 40809 697 
4 91003 96482 70092 40378 
4 53728 82665 8207 63215 
4 18039 79838 37055 72655 
4 88270 82978 25032 77770 
4 52874 61507 58397 9513 
4 28129 21516 97130 10031 
4 55665 9615 21960 72748 
4 30818 50882 39160 64854 
4 62471 54026 83554 60164 
4 70083 96888 88191 97700 
4 72084 12024 35909 80846 
4 91878 88817 34245 35453 
4 53866 76254 72290 93966 
4 46973 6725 13000 93621 
4 39596 64512 84472 79066 
4 61993 69672 47080 85149 
4 74958 45307 26873 83904 
4 48181 84127 27123 86775 
4 93668 8173 37031 3437 
4 8896 57091 72957 97434 
4 71417 24844 39671 80494 
4 20589 65901 64815 78431 
4 60565 20024 97570 26378 
4 23087 35345 50284 27508 
4 24862 70703 61289 24802 
4 70055 74659 82939 28354 
4 99860 21971 29312 87682 
4 94194 32017 7013 58484 
4 15510 73700 60929 92668 
4 32427 53479 10427 16181 
4 79086 14127 74061 33339 
4 65923 22985 50146 63515 
4 48580 88607 6749 99311 
4 52235 16544 14525 56743 
4 91984 35173 17790 77025 
4 17066 5224 58052 43652 
4 50013 33999 15879 33330 
4 77306 44975 59201 2704 
4 5194 98624 71810 44789 
4 60297 42756 13463 37669 
4 84931 11917 26575 4776 
4 43527 56459 72133 48997 
4 20963 72510 70977 69900 
4 85615 84158 53064 38435 
4 19002 63895 57251 13487 
4 898 69462 852 75761 
4 6474 25630 65659 92761 
4 83648 18214 22321 42732 
4 83122 7492 3162 48704 
4 98977 1859 79043 42505 
4 91284 27088 92886 88853 
4 41721 32880 91375 31010 
4 36114 95389 90348 8174 
4 3512 97069 21430 20574 
4 78368 43455 52069 74548 
4 79948 87008 64965 68898 
4 23384 25974 99185 8772 
4 62326 68313 57122 48155 
4 2290 47246 90160 41405 
4 27867 9600 30178 15194 
4 15344 3157 23276 42685 
4 89901 90680 23262 62482 
4 69895 67219 17792 69605 
4 13275 91226 92907 61840 
4 51146 91021 92080 27374 
4 50769 46038 51785 40286 
4 3931 2291 19020 48695 
4 54832 33696 49363 3987 
4 37949 43472 98168 2595 
4 50198 45801 70748 53507 
4 73513 16847 99214 84183 
4 63444 31160 7346 22825 
4 71338 39868 39149 93566 
4 89203 32917 8922 38019 
4 38125 6853 45159 17362 
4 52980 31973 74970 92762 
4 55065 21917 66415 38665 
4 95653 95648 11521 34940 
4 96738 65524 77510 39758 
4 12336 91359 64282 5213 
4 65696 5680 41496 89425 
4 78248 16974 55258 44925 
4 45366 45673 86053 5240 
4 79770 10703 13076 22890 
4 96072 65425 95426 97648 
4 91748 83282 57591 49246 
4 70751 23216 58444 95783 
4 13525 69005 37791 60050 
4 8119 60690 38750 67454 
4 1174 52350 56382 8582 
4 82713 31301 68789 60038 
4 95077 21349 89815 22950 
4 99627 57376 34786 4496 
4 57447 16636 11139 36109 
4 67161 28315 20709 16443 
4 44839 18139 5183 96266 
4 6803 70404 54366 98675 
4 59221 4456 64803 75947 
4 6074 26907 96903 40488 
4 25131 78672 13951 34641 
4 34399 54357 19171 63337 
4 42986 68749 73872 62316 
4 24999 19168 32058 31920 
4 52034 79944 74795 23832 
4 10743 25871 74796 54958 
4 67998 9763 68569 87428 
4 4589 6338 12055 45183 
4 6282 39086 62686 27185 
4 76032 97672 16837 92778 
4 55523 52176 68692 40895 
4 42453 3769 69335 8123 
4 99125 56735 30917 96980 
4 81125 32797 89528 25055 
4 28489 88251 28276 30680 
4 70990 90137 11332 66994 
4 5489 98858 9033 30198 
4 68239 47745 53925 78036 
4 60138 75016 6743 35751 
4 72428 9752 68964 33004 
4 79915 31976 98596 81056 
4 34444 31126 67252 81340 
4 68371 54639 30033 36863 
4 42121 30929 16364 93674 
4 66601 31047 39696 93233 
4 84781 30886 83111 55218 
4 55888 95131 94 47132 
4 89763 85 69888 23818 
4 51600 28300 71932 34291 
4 2302 16150 39297 92253 
4 59282 14966 83006 71266 
4 88122 19390 96469 85876 
4 87143 90035 49121 67958 
4 46460 18653 51082 52473 
4 26075 512 52795 38689 
4 34680 65406 64936 45052 
4 58467 22803 76437 97387 
4 58526 26381 83754 86058 
4 48413 52250 63567 42015 
4 37090 19533 69266 98272 
4 58089 32660 66463 95941 
4 29958 95104 19618 49733 
4 28268 72015 16788 16817 
4 17438 2811 36970 20720 
4 89468 22969 52038 84396 
4 30229 83615 18075 19037 
4 36767 45829 17917 92071 
4 10812 69947 44361 29574 
4 26646 57640 42235 63534 
4 38949 19429 8314 95484 
4 680 8557 19292 57567 
4 51727 66276 66218 65091 
4 24916 51794 27716 24756 
4 98941 37439 50806 94696 
4 53590 24740 96173 67160 
4 77318 10903 38770 55776 
4 5519 40288 56458 10969 
4 39308 72988 66602 43066 
4 86696 74765 96303 70690 
4 30455 65782 19083 80009 
4 27129 14524 24237 11474 
4 22018 34531 90965 86621 
4 91784 69584 85435 53949 
4 66836 49602 69498 55933 
4 52989 31776 71133 74415 
4 62229 97327 43340 58532 
4 84905 74296 40325 54526 
4 21346 50216 56227 66996 
4 15616 95582 32548 71244 
4 10462 81444 13459 44714 
4 31489 54587 51528 14451 
4 90037 24942 79049 26074 
4 32741 89238 65605 77762 
4 79550 16458 22771 7605 
4 51925 11439 49321 14110 
4 1839 12234 45121 7336 
4 22495 27179 53451 64191 
4 19462 67210 15897 80720 
4 12011 95435 5254 27679 
4 40992 59050 45955 90410 
4 21227 10269 87708 57132 
4 78217 79879 51752 68648 
4 83995 8681 59711 15006 
4 66962 66524 86580 92332 
4 71208 63389 36899 57331 
4 27071 99445 5729 42317 
4 85497 74763 17518 5037 
4 80171 80769 74072 30397 
4 54252 79343 13472 64450 
4 1100 49060 41706 15443 
4 75900 73126 88314 63590 
4 16412 6814 61041 68925 
4 92533 76922 7659 61842 
4 8215 13588 78038 22255 
4 55567 65022 75728 50799 
4 25099 38969 4291 20913 
4 32379 82318 30239 8225 
4 44294 83522 13831 67589 
4 13235 64277 32232 51792 
4 98364 34876 38555 75815 
4 86849 72522 17821 40341 
4 91990 44652 43627 63181 
4 61303 21334 51295 45391 
4 6497 56997 55274 21326 
4 20098 68737 78886 80772 
4 80619 71041 86472 27967 
4 8962 61405 87332 76007 
4 70912 50426 96382 38953 
4 92659 75283 14481 79653 
4 87598 71689 67471 83991 
4 71070 8083 58711 19491 
4 53484 35237 66170 12246 
4 55493 15020 65953 21500 
4 74640 46465 34013 16366 
4 43114 22035 40680 26567 
4 86120 51676 85109 78940 
4 84902 38602 52999 59543 
4 97841 13361 8939 23270 
4 30105 17869 86384 24768 
4 39020 40566 49584 26732 
4 33118 7871 15391 96296 
4 71495 3688 55849 25462 
4 7556 63502 42862 67218 
4 51964 55497 77925 53390 
4 76712 90357 58518 49770 
4 30137 77314 62563 78260 
4 76193 68939 61771 225 
4 944 16881 58564 62555 
4 62004 87710 48752 67181 
4 39579 23214 23060 45797 
4 28393 66057 57598 63037 
4 49516 49480 15441 73852 
4 48194 19530 44878 74889 
4 95732 28612 54874 58064 
4 60609 23966 74515 76963 
4 54604 79386 87212 53020 
4 59252 82087 72558 19359 
4 88 61827 46290 24778 
4 41356 28723 71219 71987 
4 61702 92347 65589 87288 
4 33947 60328 25327 726 
4 810 17594 61299 43099 
4 61055 65283 95556 83062 
4 92052 55365 53363 30944 
4 95350 54576 766 33824 
4 75211 83669 28792 59097 
4 73084 79614 59909 28582 
4 61234 14088 25942 37864 
4 5833 73937 94911 60279 
4 94387 55137 45072 96301 
4 13438 63975 77347 1104 
4 26265 4272 81356 41570 
4 57337 7919 5623 45912 
4 93588 31032 16779 79114 
4 35247 45654 30395 27411 
4 69434 88997 3499 45876 
4 68300 71953 41400 92763 
4 52105 95943 23115 12590 
4 89652 9911 17373 17775 
4 59280 13408 28536 38160 
4 76415 15212 23662 38893 
4 93998 61354 9993 12557 
4 32634 86858 62145 70423 
4 92909 14384 24929 57773 
4 4005 60824 46282 64496 
4 34136 66596 29455 32201 
4 94088 89917 56029 41545 
4 74283 20097 58901 41233 
4 80759 23624 39559 89934 
4 49371 20569 86358 43513 
4 17638 86602 58717 3743 
4 15072 37413 52717 99302 
4 92664 32502 309 83920 
4 83650 74591 42090 82821 
4 51587 14050 22444 65457 
4 5173 93 67740 18371 
4 37727 34933 22732 67908 
4 69083 96981 5621 33336 
4 92276 28388 25347 36555 
4 34124 14534 86431 58864 
4 27723 60568 14658 47168 
4 67548 93681 60614 46382 
4 81280 17677 70897 99949 
4 75041 35088 97436 67821 
4 79422 81808 49177 16573 
4 96105 5539 70567 96224 
4 22061 55253 64852 97032 
4 55690 66345 21328 6531 
4 29475 51789 59432 22506 
4 58157 48516 77767 70755 
4 5251 30172 39002 82999 
4 24076 31579 26357 49055 
4 87734 67347 73783 33367 
4 78954 56678 77600 39611 
4 25817 85009 12576 78800 
4 827 47110 62289 5211 
4 91033 58955 44919 30655 
4 64434 95672 35063 53877 
4 18293 20403 63723 77757 
4 37115 46003 79686 25430 
4 25686 59436 16271 11506 
4 87318 51494 82764 40994 
4 92407 9429 77104 84685 
4 75352 9063 28583 56045 
4 31114 41092 22057 7552 
4 68507 37238 60349 85467 
4 4394 73288 52655 28534 
4 52806 45175 38062 90779 
4 92000 52697 52885 533 
4 42051 81020 21603 3655 
4 55158 13622 75366 18654 
4 36456 74876 9645 34454 
4 36478 37752 66503 56985 
4 59981 35140 39124 77023 
4 31483 4366 65044 95269 
4 10835 84141 20159 22718 
4 24596 89024 39272 40837 
4 46480 33482 48439 26699 
4 69260 38856 63922 44366 
4 12320 21425 81338 26895 
4 93321 71490 54746 57102 
4 15676 42253 17668 61747 
4 26023 94357 28364 60947 
4 21098 70635 62855 89322 
4 76752 43386 91855 92698 
4 43708 65353 19138 66416 
4 46026 50206 58633 68573 
4 94459 77310 73630 96022 
4 4571 17686 45518 59480 
4 51281 95817 16057 94988 
4 65740 72619 46907 77679 
4 33478 46245 16732 84424 
4 94089 9339 76741 48322 
4 51456 58921 21332 53204 
4 64976 80824 18387 84311 
4 99294 7394 6313 88362 
4 96677 11630 72006 445 
4 89281 3586 22697 72065 
4 7983 79952 87628 81867 
4 93445 69473 12028 28894 
4 87074 28261 91425 34054 
4 48205 45128 75534 27034 
4 94504 78883 26153 39594 
4 44232 48913 97082 19796 
4 85938 20902 10477 22701 
4 89246 94502 10564 22502 
4 60425 93064 33566 25645 
4 45056 2650 14680 44341 
4 84717 92024 80602 95951 
4 81471 86238 64273 81420 
4 8203 54928 76265 31016 
4 56032 44334 75080 17664 
4 57701 66219 29887 41139 
4 17293 33952 44237 72224 
4 76446 74191 34962 9932 
4 79065 9826 99 71360 
4 90616 63601 3153 33893 
4 12285 23718 17435 94559 
4 35915 83409 52634 27468 
4 19204 43524 79089 69582 
4 93262 49918 3066 75486 
4 51301 82238 12841 57923 
4 47544 67437 70706 48751 
4 92516 63542 87733 44390 
4 4671 45725 30091 45062 
4 67275 81339 42139 23555 
4 72215 87070 55324 46011 
4 77658 55469 53096 58346 
4 24047 86435 66272 74290 
4 76072 83886 28617 65791 
4 94100 20900 67476 69225 
4 93153 92110 82307 30534 
4 42557 13368 19187 39527 
4 61191 66609 20605 13820 
4 93994 74225 12782 33811 
4 27248 82551 8292 38037 
4 69680 99799 63863 93732 
4 8210 47908 6079 56210 
4 97214 59229 74339 8175 
4 1128 82059 37921 86081 
4 76957 51890 16537 6941 
4 73171 88810 15313 47752 
4 73135 99340 57462 61666 
4 54506 20707 87943 82366 
4 2910 71542 64927 18098 
4 49926 62744 30046 30510 
4 72112 15530 47806 30943 
4 50103 28727 56259 18664 
4 69709 2520 13866 99332 
4 42177 49690 6407 22363 
4 23357 2366 29842 19500 
4 52050 73051 97817 51578 
4 31219 20652 54990 6998 
4 5908 18587 67269 8926 
4 11307 2346 60420 21688 
4 27047 23961 39791 64194 
4 23740 84353 75192 63062 
4 40191 53605 3212 17351 
4 65754 46969 457 18036 
4 21795 44542 54377 81866 
4 28734 61731 68681 34090 
4 36381 65737 65417 14317 
4 46688 68544 5215 62934 
4 56199 95884 47868 74418 
4 66928 7562 72098 93322 
4 12894 40362 96142 69706 
4 88278 70930 37174 11685 
4 4808 73408 87380 44532 
4 15 35027 94943 988 
4 51401 65772 11545 59407 
4 71910 62791 26867 17211 
4 78436 14115 17476 86396 
4 81086 80618 49756 80829 
4 57812 63392 19144 90303 
4 47084 85262 64456 52137 
4 40798 49665 1182 15484 
4 33200 55431 12586 34862 
4 92338 27121 56866 66327 
4 66815 98607 49342 86037 
4 95048 47134 29488 47254 
4 25943 94245 25257 97504 
4 8739 89340 85370 76775 
4 26844 65265 60575 1208 
4 94770 1633 83168 45210 
4 96715 41539 55375 15469 
4 87542 47095 89427 78206 
4 68428 5051 11105 97673 
4 12210 12465 86231 35024 
4 53156 4762 342 26095 
4 92420 23398 38506 73097 
4 65309 20970 45026 84046 
4 74920 56111 97580 82698 
4 19412 19934 89315 55128 
4 22835 44041 14963 10681 
4 40931 95540 43189 7699 
4 39360 16391 14722 18558 
4 25758 46105 78837 29362 
4 71077 41289 56220 4300 
4 80036 30688 53502 9323 
4 22681 19387 37820 71819 
4 34176 22564 7182 81615 
4 79195 37010 71757 82749 
4 36629 43827 2075 71290 
4 27728 9019 45403 70840 
4 89120 44037 16579 17024 
4 53258 6409 98441 30736 
4 36789 94167 5736 60122 
4 55333 89457 27089 22566 
4 64411 21615 69891 28790 
4 62384 92903 69845 2579 
4 99703 220 6872 25726 
4 58696 84792 11459 74599 
4 34106 40749 13891 99238 
4 64654 6476 72252 2234 
4 7152 89758 67735 91989 
4 28059 5897 12823 57902 
4 80918 38231 92380 14768 
4 58638 88414 38334 62 
4 65690 81908 39101 24105 
4 49835 23635 91548 97411 
4 61600 67722 61886 56960 
4 53166 60642 47694 99324 
4 95688 56152 34076 60853 
4 85601 11249 39674 60258 
4 81052 12543 15191 23705 
4 72389 30673 94875 18338 
4 76638 89692 2592 11413 
